Order ID,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
12303,12/21/2006,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,191.82,3,0,74.8098
12304,12/1/2000,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Furnishings,20.104,1,0.2,1.7591
12305,,Second Class,Home Office,United States,Bristol,Tennessee,37620,South,Office Supplies,Art,67.56,3,0.2,8.445
12306,12/25/2003,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,29.932,7,0.8,-46.3946
12307,12/8/2003,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Phones,38.272,4,0.2,3.8272
12308,12/20/2007,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,16.52,4,0,7.5992
12309,12/4/2007,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Technology,Phones,832.93,7,0,233.2204
12310,12/24/2001,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,43.8,10,0,21.024
12311,,First Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Appliances,167.292,6,0.1,29.7408
12312,,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,27.42,1,0,11.2422
12313,12/21/2008,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,1.44,1,0.2,0.504
12314,,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,61.776,13,0.2,20.8494
12315,12/10/2001,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Appliances,241.96,2,0,60.49
12316,12/3/2005,First Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,108.608,4,0.2,9.5032
12317,,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,2.816,2,0.2,0.9856
12318,12/7/2002,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,9.984,4,0.2,3.6192
12319,12/20/2009,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,14.98,1,0,4.1944
12320,12/24/2005,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,1145.6,4,0.2,100.24
12321,12/21/2009,Same Day,Consumer,United States,Marion,Ohio,43302,East,Technology,Phones,485.94,2,0.4,-89.089
12322,12/7/2006,Same Day,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,37.376,8,0.2,4.672
12323,12/10/2005,Same Day,Consumer,United States,Marion,Ohio,43302,East,Furniture,Chairs,70.686,1,0.3,-24.2352
12324,12/6/2009,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,54.816,3,0.2,17.8152
12325,12/21/2006,Second Class,Consumer,United States,Littleton,Colorado,80122,West,Furniture,Bookcases,72.294,1,0.7,-98.8018
12326,12/5/2002,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,2.896,2,0.2,0.4706
12327,12/14/2006,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Technology,Phones,124.792,1,0.2,15.599
12328,12/12/2004,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,330.588,1,0.4,-115.7058
12329,12/20/2002,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,673.568,2,0.2,252.588
12330,12/28/2002,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,52.98,2,0,14.8344
12331,12/22/2009,Standard Class,Consumer,United States,La Porte,Indiana,46350,Central,Furniture,Furnishings,526.45,5,0,31.587
12332,12/8/2000,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,228.92,5,0.2,14.3075
12333,,Second Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,319.968,4,0.2,35.9964
12334,12/26/2004,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Technology,Accessories,205.03,7,0,67.6599
12335,12/22/2007,Second Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,190.86,2,0,11.4516
12336,12/22/2005,Second Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,24.32,8,0,8.2688
12337,12/19/2007,Standard Class,Home Office,United States,Provo,Utah,84604,West,Office Supplies,Supplies,44.4,5,0,12.432
12338,12/6/2001,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,44.4,2,0.6,-52.17
12339,,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,1016.792,1,0.2,381.297
12340,12/2/2008,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,38.136,7,0.2,13.3476
12341,12/24/2000,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,494.982,3,0.4,-115.4958
12342,12/24/2002,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Storage,56.56,2,0,15.2712
12343,12/1/2001,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Art,5.56,2,0,1.4456
12344,12/18/2003,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Fasteners,9.02,2,0,3.5178
12345,12/1/2009,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Appliances,8.62,1,0,2.2412
12346,12/8/2002,Standard Class,Home Office,United States,Pasadena,California,91104,West,Technology,Phones,659.976,3,0.2,49.4982
12347,12/5/2003,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,13.36,2,0,6.4128
12348,12/11/2000,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,41.72,5,0.2,13.0375
12349,12/15/2009,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,11.52,5,0.2,4.176
12350,12/27/2005,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,541.44,6,0,157.0176
12351,12/28/2008,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,19.44,3,0,9.3312
12352,12/28/2001,Second Class,Home Office,United States,San Diego,California,92105,West,Office Supplies,Paper,143.7,3,0,68.976
12353,,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Appliances,43.26,3,0,14.2758
12354,,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Appliances,43.56,2,0,15.246
12355,12/1/2001,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Technology,Phones,437.85,3,0,131.355
12356,12/21/2005,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Furniture,Furnishings,109.48,2,0,33.9388
12357,12/15/2007,First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,1212.96,7,0.2,90.972
12358,12/25/2000,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,18.54,2,0,8.7138
12359,12/12/2006,Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Fasteners,5,1,0,2.4
12360,12/1/2002,Second Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,371.97,3,0,66.9546
12361,12/2/2007,Same Day,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,166.24,1,0,24.936
12362,12/9/2004,First Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Bookcases,359.97,3,0,79.1934
12363,12/12/2001,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,499.98,2,0,114.9954
12364,12/24/2006,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,5.28,1,0,2.376
12365,12/22/2007,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,8.26,2,0,3.8822
12366,12/21/2001,Same Day,Home Office,United States,Monroe,North Carolina,28110,South,Office Supplies,Paper,7.968,2,0.2,2.6892
12367,12/8/2009,Same Day,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,12.96,2,0,6.3504
12368,12/4/2002,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,6.48,1,0,3.1104
12369,12/1/2003,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Binders,6.984,1,0.2,2.3571
12370,12/21/2005,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Art,47.96,5,0.2,4.1965
12371,12/28/2008,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,199.74,6,0,47.9376
12372,12/8/2001,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,435.26,7,0,95.7572
12373,12/11/2008,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Copiers,1119.984,2,0.2,377.9946
12374,12/7/2002,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Tables,143.432,1,0.2,3.5858
12375,12/9/2009,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,122.352,3,0.2,13.7646
12376,12/28/2005,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Office Supplies,Storage,306.2,5,0,0
12377,12/9/2007,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Furniture,Tables,85.98,1,0,22.3548
12378,12/6/2003,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Technology,Accessories,223.96,4,0,53.7504
12379,12/17/2009,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,97.568,2,0.2,-6.098
12380,12/24/2006,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,614.272,8,0.2,-23.0352
12381,12/22/2006,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,199.98,2,0,37.9962
12382,12/15/2008,First Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,48.16,7,0,22.1536
12383,12/13/2009,Standard Class,Consumer,United States,New Castle,Indiana,47362,Central,Technology,Phones,23.92,2,0,6.6976
12384,12/18/2002,Standard Class,Consumer,United States,New Castle,Indiana,47362,Central,Office Supplies,Appliances,60.69,7,0,16.3863
12385,12/16/2009,First Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,14.352,3,0.2,5.2026
12386,12/16/2006,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Appliances,35.04,2,0,12.264
12387,12/10/2001,Second Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,17.48,5,0.2,1.311
12388,12/2/2000,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Art,16.4,5,0,4.756
12389,12/22/2008,First Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,892.98,2,0,80.3682
12390,12/12/2005,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,287.97,3,0,77.7519
12391,12/22/2009,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,595.38,6,0,297.69
12392,12/27/2009,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,12.96,2,0,6.2208
12393,12/2/2009,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,4.95,1,0,1.3365
12394,12/13/2000,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,181.95,3,0,38.2095
12395,12/27/2005,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,13.52,4,0,6.2192
12396,12/15/2007,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,259.7,5,0,106.477
12397,12/27/2002,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,42.95,1,0,1.2885
12398,12/23/2002,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,1399.93,7,0,601.9699
12399,12/13/2003,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,503.96,4,0,125.99
12400,12/7/2002,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,12.72,3,0,6.36
12401,12/24/2009,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,11.52,4,0,5.6448
12402,12/17/2004,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,316,4,0,31.6
12403,12/13/2008,Second Class,Home Office,United States,Roswell,Georgia,30076,South,Furniture,Chairs,723.92,4,0,188.2192
12404,12/13/2000,Second Class,Home Office,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,106.32,3,0,49.9704
12405,12/4/2004,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,141.372,2,0.3,-14.1372
12406,12/15/2003,First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,27.216,3,0.2,9.8658
12407,12/21/2003,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,390.75,5,0,171.93
12408,12/9/2004,First Class,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Chairs,280.792,1,0.2,35.099
12409,12/3/2003,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,68.448,4,0.2,7.7004
12410,12/21/2000,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,88.04,5,0.2,6.603
12411,12/8/2003,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,15.872,1,0.2,1.984
12412,12/13/2002,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,215.592,3,0.2,-48.5082
12413,12/7/2000,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,14.62,2,0,6.8714
12414,12/23/2009,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Appliances,416.32,2,0,112.4064
12415,12/4/2001,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,43,5,0,20.21
12416,12/2/2006,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Furniture,Chairs,182.94,3,0,27.441
12417,12/8/2000,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,60.83,7,0,30.415
12418,12/8/2000,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,389.97,3,0,132.5898
12419,12/20/2006,First Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,194.32,4,0,56.3528
12420,12/8/2007,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,265.93,7,0,63.8232
12421,12/19/2004,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,94.74,3,0,44.5278
12422,12/6/2006,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,60.64,4,0,27.8944
12423,12/27/2006,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,76.3,5,0,38.15
12424,,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,364.8,12,0,167.808
12425,12/4/2006,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,79.872,3,0.2,29.952
12426,12/28/2005,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,46.384,1,0.2,1.1596
12427,12/15/2000,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2,0,6.2208
12428,12/8/2002,First Class,Home Office,United States,Fort Collins,Colorado,80525,West,Office Supplies,Envelopes,14.352,3,0.2,5.2026
12429,12/13/2003,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,547.136,4,0.2,-68.392
12430,,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Storage,41.96,2,0,2.9372
12431,12/11/2000,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,41.7,5,0,20.85
12432,12/21/2008,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,277.4,5,0,133.152
12433,12/6/2004,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,5.78,1,0,2.8322
12434,12/12/2007,Standard Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Appliances,69.216,6,0.2,11.2476
12435,12/15/2004,Same Day,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Envelopes,10.86,3,0,5.1042
